#x y z mass
#[Mpc/h] [Mpc/h] [Mpc/h] [Msun/h]
10.7077 76.3679 136.5524 0.1587E+14
80.2370 8.8735 57.3882 0.1587E+14
56.9237 34.2828 27.4420 0.1586E+14
137.9522 146.2623 133.6720 0.1586E+14
69.7530 36.9164 64.2027 0.1586E+14
196.5032 22.1411 171.9814 0.1585E+14
139.9725 50.6426 88.4559 0.1585E+14
38.7668 126.6344 162.4855 0.1584E+14
55.9781 60.5125 52.4422 0.1584E+14
37.0423 196.9960 94.3999 0.1583E+14
94.1384 186.6292 5.9261 0.1583E+14
150.5664 84.2842 81.3550 0.1581E+14
59.4689 139.5789 176.5853 0.1579E+14
27.7713 188.4954 137.9105 0.1578E+14
70.2816 173.1829 23.2874 0.1574E+14
33.4488 5.1457 80.6327 0.1574E+14
118.5895 92.2050 68.2020 0.1574E+14
21.5948 24.2420 13.6022 0.1574E+14
174.3949 175.9916 26.3805 0.1573E+14
13.7149 134.2373 184.9848 0.1572E+14
94.2322 14.1562 163.8877 0.1572E+14
93.3012 58.5085 97.4202 0.1572E+14
35.7494 34.9500 174.6166 0.1572E+14
38.7583 25.7394 32.0904 0.1571E+14
81.0573 24.1809 50.1154 0.1571E+14
199.1710 68.3356 131.7863 0.1570E+14
56.7965 145.1786 70.3484 0.1568E+14
94.3387 31.0827 3.7617 0.1568E+14
175.9385 182.7926 23.6802 0.1568E+14
125.5301 45.9354 100.4343 0.1567E+14
137.2147 186.7616 81.5270 0.1566E+14
117.2212 177.2978 57.9317 0.1566E+14
140.1039 55.9569 111.1260 0.1566E+14
185.0424 111.3016 120.9359 0.1566E+14
142.9592 32.1876 152.1454 0.1565E+14
8.2509 101.8955 7.5696 0.1565E+14
153.7392 143.9219 119.8053 0.1565E+14
98.6146 132.4760 188.9492 0.1563E+14
22.5592 17.3901 12.3157 0.1563E+14
175.8772 42.8536 1.1054 0.1562E+14
2.8194 43.3566 119.0116 0.1561E+14
117.3259 91.9066 69.7291 0.1561E+14
25.8889 65.3743 105.0450 0.1560E+14
152.1932 58.6148 3.2405 0.1560E+14
198.9102 111.5069 12.7622 0.1559E+14
158.1349 32.3375 16.1093 0.1559E+14
197.7147 178.4404 42.4249 0.1554E+14
110.2262 147.6281 184.2535 0.1553E+14
84.6801 168.9229 30.0007 0.1552E+14
178.6347 75.5506 135.2256 0.1552E+14
19.5353 34.8217 13.5241 0.1550E+14
179.8254 2.3227 62.9859 0.1550E+14
134.1030 121.3399 1.8163 0.1549E+14
119.0186 40.2926 120.6652 0.1548E+14
69.6274 10.4470 65.1723 0.1548E+14
42.2636 164.8412 198.8498 0.1547E+14
74.6289 53.2290 191.8906 0.1547E+14
28.1461 83.9661 170.5158 0.1546E+14
163.5660 113.1884 62.9628 0.1545E+14
172.0203 31.2565 177.8751 0.1544E+14
26.6252 135.4928 88.7381 0.1543E+14
1.0814 97.3334 44.9061 0.1543E+14
57.9574 179.5770 191.1758 0.1542E+14
12.3817 110.1319 140.7998 0.1542E+14
47.7504 175.8199 121.5580 0.1542E+14
142.3389 166.7583 171.3264 0.1541E+14
42.3184 37.8465 176.8854 0.1541E+14
8.2582 199.2029 174.2113 0.1540E+14
149.6249 21.6573 170.9174 0.1540E+14
167.0095 95.1461 196.6947 0.1540E+14
73.7730 197.4127 171.8970 0.1538E+14
121.2714 76.1861 115.3422 0.1538E+14
78.6236 26.9032 66.2540 0.1537E+14
30.8740 102.1711 31.2019 0.1537E+14
174.2092 197.0679 103.2232 0.1537E+14
71.2723 150.1236 31.5532 0.1536E+14
182.6389 75.5598 199.1874 0.1535E+14
195.3284 157.1926 163.7139 0.1534E+14
117.7280 191.6087 76.2707 0.1533E+14
79.7763 158.8660 126.1270 0.1533E+14
14.3631 72.2542 145.8214 0.1533E+14
199.8912 4.9078 43.5267 0.1533E+14
157.5633 15.6176 162.7118 0.1532E+14
15.4933 170.5744 40.6341 0.1532E+14
63.3696 169.2519 145.4410 0.1532E+14
89.4934 170.0001 171.6867 0.1531E+14
124.7847 169.3006 161.7327 0.1530E+14
172.0857 2.7012 35.1024 0.1525E+14
193.0260 77.4371 99.0176 0.1525E+14
88.4055 107.8822 17.9692 0.1524E+14
133.8538 116.8794 3.0108 0.1524E+14
160.4850 10.6779 181.7319 0.1524E+14
50.7996 174.7262 195.9490 0.1524E+14
103.9540 31.4936 106.4390 0.1523E+14
123.6270 163.0521 121.4495 0.1523E+14
92.3428 26.4963 92.6045 0.1523E+14
1.3672 80.9086 113.9550 0.1521E+14
38.5490 161.7744 11.7387 0.1521E+14
162.2012 79.0994 133.4407 0.1521E+14
40.6627 81.0323 56.5844 0.1521E+14
143.3060 4.3678 15.3802 0.1520E+14
68.5882 37.4978 19.6326 0.1520E+14
112.8199 86.3749 127.1250 0.1517E+14
127.2942 168.6893 166.8788 0.1515E+14
5.9126 5.5683 51.7590 0.1515E+14
122.4105 102.2189 23.4097 0.1515E+14
147.9847 76.4910 82.4046 0.1515E+14
75.0710 192.9641 178.4475 0.1514E+14
3.1430 23.3153 43.2251 0.1513E+14
22.8005 170.1086 107.4981 0.1511E+14
108.2152 31.6782 111.0094 0.1510E+14
93.1872 44.3928 131.1513 0.1510E+14
3.4366 107.7480 153.9940 0.1509E+14
161.5382 23.5881 24.8984 0.1509E+14
106.1869 100.3582 7.2000 0.1509E+14
37.9541 134.1558 78.0504 0.1508E+14
8.8984 139.1535 37.3568 0.1508E+14
185.9711 172.8345 38.7804 0.1508E+14
51.4955 137.9640 93.5382 0.1507E+14
163.2751 71.9087 122.0953 0.1506E+14
42.2742 169.5702 153.1410 0.1505E+14
50.0277 113.2069 1.0733 0.1505E+14
193.5069 18.1569 10.8862 0.1505E+14
114.0716 21.6942 130.7855 0.1504E+14
37.9193 146.8816 128.8400 0.1504E+14
191.1026 0.7401 59.8288 0.1503E+14
134.5602 188.3695 27.8019 0.1503E+14
148.0371 63.0446 138.3448 0.1502E+14
12.9910 16.9910 36.5912 0.1502E+14
140.7975 175.9210 97.6664 0.1502E+14
168.8657 107.5847 45.3851 0.1501E+14
48.8045 9.8073 24.5124 0.1501E+14
57.3391 126.9330 191.3209 0.1500E+14
185.5335 23.0666 43.2432 0.1500E+14
58.7156 17.3614 164.1914 0.1500E+14
89.8186 173.5043 72.8268 0.1499E+14
130.2475 162.5269 36.8974 0.1499E+14
18.8521 70.2583 26.3019 0.1498E+14
22.2760 86.6657 168.7285 0.1498E+14
186.5547 32.6018 47.9070 0.1498E+14
37.6161 148.5621 130.3599 0.1498E+14
40.1392 107.1838 88.5289 0.1497E+14
52.3133 141.0346 143.0934 0.1497E+14
5.0509 131.3105 157.7154 0.1497E+14
173.4142 117.2370 181.1853 0.1496E+14
99.0697 143.9259 5.1092 0.1496E+14
48.3167 112.3090 84.2303 0.1496E+14
66.7363 38.2885 14.4481 0.1495E+14
42.3791 119.5876 109.2303 0.1495E+14
6.8807 2.5223 44.5379 0.1494E+14
111.6973 148.5183 188.9396 0.1493E+14
11.5612 22.0128 38.6970 0.1493E+14
28.5097 186.8992 42.7840 0.1493E+14
80.8966 6.9711 57.2401 0.1493E+14
159.3548 157.4485 44.9273 0.1493E+14
68.8785 151.0874 130.2897 0.1492E+14
80.0615 195.0168 155.8749 0.1492E+14
177.7465 67.7824 159.0099 0.1491E+14
177.2798 66.4874 177.5798 0.1490E+14
10.2159 132.6156 25.0184 0.1490E+14
119.7587 6.0958 131.7134 0.1490E+14
153.0199 40.1653 162.0126 0.1490E+14
83.6868 30.7843 146.8956 0.1490E+14
22.0310 196.6730 166.2944 0.1488E+14
163.8414 128.7949 160.2456 0.1488E+14
35.7686 75.9721 40.0081 0.1488E+14
36.3354 160.1552 87.9332 0.1487E+14
22.4670 36.2598 15.1317 0.1487E+14
38.3769 67.6693 177.3841 0.1486E+14
76.8004 101.2879 21.9961 0.1485E+14
143.0877 119.4709 37.1883 0.1485E+14
15.2391 71.2313 146.6419 0.1485E+14
102.6147 148.7048 3.2026 0.1485E+14
151.0929 128.5643 126.3035 0.1484E+14
25.8469 161.8930 22.6564 0.1484E+14
49.4614 100.3448 97.6135 0.1484E+14
68.9604 169.6237 18.9842 0.1483E+14
125.6218 77.8174 62.7700 0.1483E+14
191.6655 101.7735 156.7846 0.1483E+14
57.3646 65.5851 192.4820 0.1482E+14
26.5022 80.0334 102.0210 0.1480E+14
169.0650 102.1976 15.0435 0.1479E+14
115.2952 15.2108 155.0308 0.1479E+14
11.6060 82.9682 125.7454 0.1479E+14
75.6362 196.1302 49.1955 0.1477E+14
141.3483 59.1015 107.2615 0.1477E+14
40.2595 190.5726 179.7837 0.1476E+14
123.6433 48.2781 185.2387 0.1476E+14
1.8788 138.0270 103.6600 0.1475E+14
163.2685 73.0835 118.2855 0.1475E+14
85.1839 40.0987 165.2726 0.1475E+14
57.6915 108.0135 4.2045 0.1474E+14
36.9356 140.3582 133.5699 0.1474E+14
158.8496 129.8723 148.0896 0.1474E+14
52.4313 185.6165 172.1454 0.1473E+14
85.4602 157.8692 108.8754 0.1472E+14
44.1019 158.2672 124.4007 0.1471E+14
98.9399 130.3035 197.9481 0.1471E+14
54.2710 166.1970 121.9935 0.1471E+14
151.2310 105.9983 186.7773 0.1470E+14
153.5184 117.4511 193.4280 0.1470E+14
32.1494 158.2378 13.7125 0.1470E+14
110.4771 69.1626 126.2172 0.1470E+14
164.3318 136.9594 29.0133 0.1469E+14
0.3350 5.4101 52.2483 0.1468E+14
61.2063 33.6939 39.4251 0.1467E+14
69.0852 144.7632 85.8219 0.1466E+14
137.7219 12.0801 161.5681 0.1465E+14
149.2251 11.5934 164.2806 0.1465E+14
107.5577 67.9661 11.9808 0.1464E+14
171.8252 120.4398 181.8552 0.1463E+14
22.1797 161.7504 25.8607 0.1463E+14
118.2089 80.2553 170.9737 0.1463E+14
99.4596 74.7349 13.3718 0.1463E+14
124.2849 192.6333 77.3063 0.1462E+14
173.0925 133.4967 37.9976 0.1461E+14
53.6614 72.7565 133.8462 0.1461E+14
9.8746 4.7161 52.1363 0.1460E+14
70.1254 171.8486 22.1454 0.1459E+14
0.0015 128.5684 156.0877 0.1459E+14
47.2608 93.5635 59.9516 0.1459E+14
19.3678 129.3521 157.5133 0.1459E+14
20.0633 136.8355 105.1720 0.1458E+14
71.8068 137.2501 173.2048 0.1458E+14
4.5929 72.0951 156.0953 0.1458E+14
8.5481 197.3654 60.2206 0.1458E+14
123.9753 159.5721 35.0376 0.1457E+14
49.4668 5.8482 162.9668 0.1456E+14
0.9674 0.3306 94.9270 0.1455E+14
13.6789 36.5930 12.4747 0.1455E+14
180.8505 109.1012 192.6251 0.1454E+14
24.8382 67.3792 114.2450 0.1454E+14
52.2765 168.8552 38.1681 0.1454E+14
194.5079 118.6886 134.1302 0.1454E+14
192.6902 113.2753 17.3169 0.1453E+14
7.7219 84.8308 173.7430 0.1453E+14
136.2231 136.6489 193.1263 0.1452E+14
179.9183 125.4080 198.9928 0.1452E+14
43.1751 64.8756 168.2007 0.1452E+14
194.8779 88.5225 49.6862 0.1451E+14
191.8124 25.0258 169.6030 0.1450E+14
39.0986 141.0073 29.3386 0.1450E+14
59.0696 10.0954 13.6931 0.1450E+14
152.2892 188.4686 138.0366 0.1449E+14
118.9785 87.7375 108.7478 0.1448E+14
107.0849 91.9809 63.9394 0.1448E+14
109.6477 169.6310 7.3273 0.1447E+14
178.1200 191.1524 123.7349 0.1446E+14
12.4492 136.9077 148.9575 0.1445E+14
64.4113 151.8553 15.5588 0.1444E+14
103.7251 189.0541 19.7702 0.1444E+14
89.5229 152.1357 108.3941 0.1444E+14
62.0618 178.7297 160.7147 0.1442E+14
89.6342 63.4529 165.4189 0.1442E+14
28.3767 174.5281 23.8530 0.1441E+14
110.9361 1.7898 89.6104 0.1441E+14
43.9241 140.7166 151.3906 0.1441E+14
176.7144 124.4713 171.9604 0.1440E+14
26.0049 151.5964 157.7513 0.1440E+14
156.2448 124.6907 107.9907 0.1437E+14
147.8111 187.2921 59.8477 0.1436E+14
114.3370 60.0909 93.3378 0.1435E+14
164.8091 1.4908 91.0881 0.1435E+14
107.5419 195.0796 64.2395 0.1434E+14
59.6488 66.8532 149.2749 0.1434E+14
196.7026 102.5204 166.3913 0.1434E+14
130.6396 195.8261 185.7480 0.1433E+14
159.7454 141.4068 193.5503 0.1433E+14
53.2321 14.0624 165.4353 0.1433E+14
149.5027 24.4400 173.8972 0.1432E+14
35.2930 96.0740 38.1016 0.1431E+14
2.2085 120.9332 149.5674 0.1429E+14
75.9180 26.0558 63.0305 0.1427E+14
62.4046 104.6980 111.1538 0.1427E+14
79.2404 198.4527 69.0766 0.1426E+14
199.0489 85.5456 110.7255 0.1426E+14
67.6831 48.9403 78.0211 0.1425E+14
125.2414 153.8748 149.6801 0.1425E+14
151.0087 181.1952 115.3877 0.1422E+14
135.1765 196.4807 30.5822 0.1422E+14
79.4471 52.3394 184.5343 0.1421E+14
64.5095 74.3289 15.3257 0.1420E+14
49.5358 193.4395 181.4100 0.1419E+14
152.8109 115.2060 118.4226 0.1419E+14
170.3993 82.4175 5.9130 0.1418E+14
195.6402 103.5110 170.8281 0.1417E+14
158.1215 162.4637 90.2472 0.1416E+14
12.6207 10.5729 2.2440 0.1416E+14
164.7040 160.1748 82.2393 0.1415E+14
129.7713 181.8970 165.2139 0.1414E+14
122.9668 129.0952 123.0635 0.1414E+14
175.8000 35.1931 176.0346 0.1414E+14
64.8907 111.6589 48.3910 0.1414E+14
59.8603 17.6880 87.4848 0.1413E+14
107.4498 178.8378 47.3701 0.1412E+14
25.7997 39.1121 99.1250 0.1410E+14
16.4876 138.9442 111.1283 0.1410E+14
77.0969 158.9774 129.7460 0.1409E+14
103.9778 56.5757 117.4090 0.1409E+14
72.7461 121.6312 56.6013 0.1408E+14
186.9910 86.9931 88.5084 0.1408E+14
92.8952 48.3650 94.4232 0.1408E+14
124.9872 43.5180 183.3298 0.1407E+14
195.0185 19.7611 47.1607 0.1407E+14
67.1717 74.6104 103.0022 0.1407E+14
162.7393 118.1236 187.8602 0.1407E+14
188.5264 109.7061 3.2135 0.1406E+14
186.8267 116.4553 156.4798 0.1405E+14
117.6272 82.9131 50.8605 0.1405E+14
115.5292 173.2866 2.9048 0.1405E+14
35.4643 198.2653 24.9164 0.1404E+14
74.9922 167.6806 96.3698 0.1403E+14
80.4342 173.8938 28.0430 0.1402E+14
87.7047 149.6761 25.8432 0.1402E+14
23.2017 36.3057 120.2185 0.1400E+14
43.2203 186.9246 171.6684 0.1398E+14
25.1054 74.8869 109.3053 0.1398E+14
20.6963 156.7965 147.3081 0.1397E+14
112.3844 179.6251 107.4804 0.1397E+14
44.5243 137.2001 184.0612 0.1396E+14
69.3825 19.7543 51.6013 0.1396E+14
77.8736 191.2194 120.5144 0.1396E+14
20.1079 134.2701 72.1280 0.1395E+14
90.5835 54.9495 98.2610 0.1395E+14
135.4296 139.2967 168.9163 0.1395E+14
8.1934 192.7846 184.3082 0.1395E+14
185.8803 169.4127 39.6843 0.1394E+14
156.8220 196.5918 52.8697 0.1394E+14
54.6258 176.0424 144.8154 0.1394E+14
6.3413 59.3876 167.6241 0.1393E+14
168.1265 94.3193 13.3756 0.1392E+14
30.0140 183.4139 6.8500 0.1392E+14
7.5042 117.1131 146.9823 0.1392E+14
33.0522 152.6787 183.5143 0.1391E+14
111.7328 68.6649 2.8058 0.1391E+14
159.5291 122.0587 158.1554 0.1390E+14
74.6335 175.5084 89.2046 0.1389E+14
107.9745 10.0676 70.7385 0.1389E+14
56.0497 125.1610 163.4777 0.1387E+14
77.5074 106.2802 40.5889 0.1387E+14
35.4582 161.8165 167.8518 0.1386E+14
44.2088 79.1919 41.7499 0.1386E+14
61.8041 188.0329 193.8472 0.1386E+14
112.0788 116.0598 24.6548 0.1386E+14
122.3889 174.3651 34.7309 0.1386E+14
104.5936 30.1377 111.3953 0.1385E+14
199.0969 81.2673 116.0240 0.1385E+14
65.0533 80.9864 79.5410 0.1384E+14
133.3531 101.4304 117.6061 0.1384E+14
16.9313 52.2500 25.8525 0.1384E+14
83.2042 157.6331 121.2519 0.1384E+14
147.0285 185.7124 144.6324 0.1384E+14
40.7459 123.9514 179.0032 0.1383E+14
29.4249 112.6630 122.8351 0.1383E+14
181.6743 83.4291 7.3099 0.1383E+14
151.1856 199.6993 18.6521 0.1383E+14
151.6530 149.0991 129.2232 0.1383E+14
152.9705 167.0411 36.8556 0.1382E+14
22.7266 39.4734 9.6841 0.1382E+14
2.9445 136.8631 113.9010 0.1382E+14
126.7545 121.7401 130.4301 0.1382E+14
101.8377 78.7884 169.2697 0.1381E+14
169.8538 93.0698 175.0074 0.1381E+14
152.2761 195.0208 100.6237 0.1380E+14
131.2138 127.0445 157.7956 0.1380E+14
95.9055 84.0475 40.2501 0.1380E+14
157.7567 141.9944 90.1479 0.1380E+14
23.1585 68.3722 132.6411 0.1379E+14
138.4267 75.5365 57.0137 0.1379E+14
32.7863 141.5288 123.8722 0.1379E+14
67.9692 6.8896 78.7423 0.1377E+14
146.0341 28.5305 47.6773 0.1376E+14
118.4762 194.6663 12.3369 0.1376E+14
23.1186 137.0423 75.1324 0.1375E+14
123.6565 132.1134 169.2218 0.1374E+14
66.9371 62.1872 32.6497 0.1374E+14
60.4552 189.8046 16.2678 0.1373E+14
150.2367 12.6788 104.9244 0.1373E+14
3.5269 79.4473 185.0534 0.1373E+14
6.3069 197.3168 172.8199 0.1372E+14
184.2960 116.6859 192.7270 0.1371E+14
17.8263 154.9406 169.8122 0.1371E+14
49.2388 34.5343 25.4597 0.1371E+14
195.5353 84.2557 138.0827 0.1371E+14
163.3644 56.6995 153.2550 0.1371E+14
155.2579 165.6200 97.1269 0.1371E+14
67.7283 173.6706 18.7946 0.1370E+14
17.2089 101.8381 137.6610 0.1370E+14
159.9218 132.3863 142.1375 0.1369E+14
87.8247 12.2758 68.5293 0.1369E+14
73.0004 79.4785 62.8216 0.1369E+14
162.8202 154.7997 60.7376 0.1369E+14
163.9398 153.2239 153.5389 0.1368E+14
80.2684 147.1931 175.8536 0.1368E+14
119.4679 85.7205 177.5618 0.1368E+14
199.5141 57.9284 130.2336 0.1368E+14
26.7625 158.4005 181.5170 0.1368E+14
125.1563 17.8560 195.3765 0.1368E+14
117.2783 195.6398 149.6388 0.1368E+14
160.0563 198.7597 129.0183 0.1367E+14
54.0550 186.1865 42.9537 0.1367E+14
73.4884 177.3992 17.7899 0.1366E+14
45.4221 89.9592 4.7520 0.1365E+14
98.2876 175.7782 70.9063 0.1365E+14
139.9083 132.4046 197.7740 0.1364E+14
156.4189 176.8426 114.7801 0.1364E+14
139.7334 92.4902 198.0946 0.1364E+14
156.1573 107.8195 50.7321 0.1364E+14
84.7165 97.7275 127.7110 0.1364E+14
32.6496 172.1288 118.7357 0.1364E+14
41.0330 35.5349 177.2058 0.1364E+14
82.6568 174.3055 39.3390 0.1363E+14
47.6474 187.4946 62.1840 0.1363E+14
94.2752 122.7462 102.4786 0.1363E+14
61.4757 28.1674 52.0003 0.1362E+14
159.8679 195.4810 119.7739 0.1362E+14
22.3145 170.7998 105.3433 0.1362E+14
196.5356 55.6170 71.1074 0.1361E+14
68.1716 3.4321 16.4152 0.1361E+14
50.2457 184.2031 186.9390 0.1360E+14
175.4981 38.4376 19.0339 0.1360E+14
129.6143 72.3645 176.1551 0.1359E+14
149.7200 43.6297 146.2639 0.1359E+14
45.8805 86.7657 59.7395 0.1359E+14
53.9083 94.9199 85.8070 0.1359E+14
92.0960 33.6120 124.9748 0.1358E+14
182.7896 59.1193 166.0580 0.1358E+14
125.3481 49.4618 61.7542 0.1358E+14
151.8912 197.4668 16.1726 0.1357E+14
158.3804 161.7540 113.9803 0.1357E+14
192.5397 37.7277 167.8963 0.1356E+14
149.5104 37.9843 183.4340 0.1356E+14
31.9433 73.4523 31.6830 0.1356E+14
67.6337 0.9170 15.1503 0.1355E+14
190.1646 122.1788 191.1458 0.1354E+14
135.8591 83.5768 112.8531 0.1353E+14
96.1764 120.8025 56.8910 0.1352E+14
83.1766 71.6789 198.4318 0.1352E+14
164.6204 172.4361 113.6758 0.1351E+14
104.8446 76.8529 106.8864 0.1350E+14
82.2407 59.3408 63.7714 0.1350E+14
155.8240 190.6172 107.6710 0.1350E+14
20.9953 58.0425 81.0469 0.1349E+14
189.6647 137.6018 47.4939 0.1349E+14
54.1785 134.9612 65.3555 0.1348E+14
52.8838 183.4482 127.8759 0.1348E+14
105.0823 1.1185 185.1488 0.1348E+14
105.2016 73.0486 198.4041 0.1348E+14
176.6756 17.9335 10.4533 0.1348E+14
64.6894 91.6569 176.5324 0.1348E+14
137.6685 181.7824 82.1406 0.1347E+14
65.6447 180.8156 22.4853 0.1347E+14
13.3568 167.7300 189.0559 0.1345E+14
52.3999 107.9529 75.3948 0.1345E+14
21.0340 57.3582 73.6453 0.1345E+14
78.6669 41.5162 54.2116 0.1345E+14
126.5836 34.3506 65.4136 0.1343E+14
2.6808 161.1337 109.9030 0.1343E+14
99.1360 175.3708 29.7874 0.1343E+14
49.8607 162.5935 69.4723 0.1342E+14
18.4796 49.4297 32.9193 0.1341E+14
58.2784 83.5116 41.9688 0.1338E+14
27.4829 158.7736 179.8351 0.1338E+14
199.3726 13.9945 18.1597 0.1337E+14
175.9005 154.4442 90.8803 0.1337E+14
191.2955 109.1798 25.0135 0.1337E+14
191.0223 80.6531 114.4040 0.1336E+14
18.1648 43.3095 35.4048 0.1336E+14
76.8900 123.8683 110.9416 0.1336E+14
116.9110 172.7727 170.0089 0.1335E+14
15.3039 180.6005 47.8231 0.1335E+14
111.8229 146.9666 13.5865 0.1335E+14
65.1798 121.8157 80.3742 0.1334E+14
157.2507 47.3785 38.3661 0.1334E+14
27.0148 55.0451 12.3535 0.1333E+14
10.0014 116.5732 34.5908 0.1333E+14
43.5137 188.1709 66.6658 0.1332E+14
118.5209 93.8458 63.4886 0.1332E+14
15.4971 64.1527 158.6436 0.1332E+14
0.2093 143.4498 96.0946 0.1332E+14
50.4157 76.2910 135.6832 0.1331E+14
9.5472 147.3528 191.2329 0.1331E+14
58.5934 113.5167 178.2773 0.1331E+14
43.6661 105.9119 23.7764 0.1330E+14
125.7935 76.3089 81.3371 0.1330E+14
23.4084 76.8335 97.9401 0.1330E+14
83.7772 69.9372 196.9681 0.1329E+14
44.6317 2.6204 90.0508 0.1329E+14
57.4240 110.7855 72.9558 0.1329E+14
82.6094 13.3348 1.1501 0.1329E+14
137.6296 72.4994 121.1776 0.1328E+14
110.0915 3.0670 90.3995 0.1328E+14
129.2346 0.8400 14.7846 0.1327E+14
124.8450 163.9819 143.2474 0.1327E+14
153.5731 110.1320 188.2966 0.1327E+14
177.3476 116.3711 185.8982 0.1326E+14
20.1068 151.5017 136.5209 0.1326E+14
86.3447 158.6011 36.6662 0.1325E+14
49.2689 129.6871 5.0605 0.1325E+14
142.1272 105.6165 32.1926 0.1325E+14
190.5830 159.4375 69.8326 0.1324E+14
39.2936 113.5075 22.8001 0.1323E+14
85.7537 46.9890 143.2551 0.1323E+14
78.3678 94.9429 199.6576 0.1321E+14
84.6678 9.3390 97.4303 0.1321E+14
141.8491 110.3751 129.5299 0.1321E+14
139.2417 4.6789 165.1914 0.1320E+14
66.3414 176.2996 14.1966 0.1320E+14
1.4182 84.8402 184.1911 0.1319E+14
7.3511 87.6283 155.8698 0.1319E+14
44.8020 116.4485 196.0679 0.1319E+14
154.8245 145.9328 28.2087 0.1319E+14
65.0403 29.8064 54.7317 0.1317E+14
14.3246 165.1906 188.7492 0.1317E+14
154.7715 85.0596 47.4726 0.1316E+14
156.8161 169.4953 92.8001 0.1316E+14
148.0978 149.1194 42.1655 0.1316E+14
156.7002 1.4815 111.0143 0.1315E+14
79.9208 156.7416 123.5778 0.1315E+14
95.9981 175.4355 34.9790 0.1314E+14
136.0483 56.5251 146.0400 0.1314E+14
75.7852 177.1036 194.7178 0.1314E+14
38.0117 168.1707 172.0472 0.1312E+14
147.8977 169.7698 22.2272 0.1312E+14
55.4873 41.6127 36.7071 0.1311E+14
38.6345 181.7278 116.9438 0.1311E+14
11.7130 197.9303 170.7873 0.1310E+14
33.6862 63.3686 117.3154 0.1310E+14
144.6921 69.9928 139.2612 0.1310E+14
154.2242 83.8766 122.7608 0.1310E+14
187.5732 134.3120 55.3854 0.1309E+14
135.9374 139.9909 179.6016 0.1308E+14
130.9642 88.6721 127.4379 0.1307E+14
131.4335 180.3243 41.1755 0.1307E+14
51.4150 45.5060 36.8535 0.1307E+14
88.8949 186.9655 0.4986 0.1306E+14
7.2572 85.7427 185.8761 0.1306E+14
97.3343 179.3038 35.1391 0.1306E+14
124.7077 29.5799 142.2069 0.1306E+14
27.4822 124.7408 125.3940 0.1306E+14
39.7183 107.5383 91.9463 0.1305E+14
133.2758 1.5072 55.4267 0.1305E+14
124.9214 181.3210 69.5351 0.1305E+14
198.2799 49.1156 0.8884 0.1305E+14
2.8587 138.0075 104.6408 0.1304E+14
110.5443 73.6901 5.2327 0.1304E+14
197.5717 4.8912 39.4236 0.1304E+14
90.6433 191.8368 52.4852 0.1303E+14
156.1518 113.0679 19.4486 0.1303E+14
199.2485 73.8162 62.2834 0.1303E+14
132.0593 195.8264 6.2180 0.1303E+14
158.5109 125.7180 171.5006 0.1302E+14
7.8325 117.1839 143.7249 0.1301E+14
163.0909 62.0968 3.2890 0.1301E+14
151.6929 112.4496 68.3118 0.1300E+14
145.2106 45.2501 9.5221 0.1299E+14
83.9169 38.1179 123.8826 0.1299E+14
123.5953 80.6951 181.0332 0.1298E+14
25.4785 172.8992 68.8798 0.1298E+14
23.9514 166.3979 109.5252 0.1298E+14
71.7016 46.9250 156.7167 0.1298E+14
44.3169 165.9460 3.5227 0.1297E+14
130.6286 72.8311 185.7476 0.1297E+14
49.2111 15.1920 82.5160 0.1297E+14
39.9763 169.5444 160.3485 0.1296E+14
156.3092 195.0759 98.8545 0.1296E+14
60.9601 88.1100 79.7500 0.1295E+14
148.1302 98.4960 8.0151 0.1294E+14
122.9635 27.6784 122.4507 0.1294E+14
129.5183 80.0402 62.3793 0.1294E+14
79.0778 10.7649 137.0237 0.1294E+14
165.1558 182.8970 101.7347 0.1294E+14
36.5701 29.1644 172.2336 0.1293E+14
91.4517 142.9042 80.7210 0.1293E+14
150.6043 188.6116 83.1276 0.1292E+14
135.9710 148.8593 171.6055 0.1292E+14
31.2583 170.4661 185.2509 0.1292E+14
129.8371 80.1829 66.9337 0.1292E+14
22.5100 70.2824 169.4127 0.1291E+14
31.2167 103.5624 32.2002 0.1290E+14
107.4696 100.5600 13.7567 0.1290E+14
196.1535 107.8363 100.2328 0.1290E+14
111.1063 27.7160 197.5451 0.1289E+14
64.5217 114.8279 16.9807 0.1289E+14
196.8273 33.3976 132.6166 0.1289E+14
143.3609 34.6973 7.7630 0.1288E+14
197.6618 80.4506 118.5929 0.1288E+14
9.3441 97.8055 42.9149 0.1288E+14
51.9636 124.3870 145.3048 0.1287E+14
32.5528 178.2149 111.5423 0.1287E+14
105.0148 67.1617 49.6203 0.1285E+14
117.1097 46.1763 187.7732 0.1284E+14
156.9817 135.0111 199.7506 0.1283E+14
101.6443 159.5954 9.7920 0.1283E+14
68.8825 21.2124 49.6714 0.1283E+14
20.5027 93.3384 157.9466 0.1283E+14
187.4152 51.3189 174.5743 0.1283E+14
48.9466 119.2154 155.9043 0.1283E+14
43.1521 137.4040 103.4670 0.1282E+14
3.6905 24.6013 31.7147 0.1282E+14
60.6821 179.2805 161.0128 0.1282E+14
50.8108 135.4608 196.5609 0.1282E+14
108.4985 24.2320 1.4545 0.1281E+14
11.1685 188.8740 183.8151 0.1281E+14
107.1321 199.1929 61.8991 0.1281E+14
110.4935 168.3524 198.4020 0.1281E+14
